MANDT,QMNUM,FENUM,COUNTER,QMNUM_Z2,DELIVERPLAN,ACTUALCOMMITDATE,LASTCOMMITDATE,DELIVERPLANHIST,RECOMMITEDHIST,REMARKSRS,TIMESTAMPRS,REMARKSOC,TIMESTAMPOC,REMARKSVM,TIMESTAMPVM,REMARKSSPM,TIMESTAMPSPM,REMARKSPUR,TIMESTAMPPUR,REMARKSLOG,TIMESTAMPLOG,GSIREMARKS,CHANGES,STATUS,PRIORITY,AEDAT,AEUHR,AENAM
100,000312666353,1,1,001001016918,,,,,,,,,,,,,,,,,,,,,,,,
100,000312666354,1,1,001001013861,,,,,,,,,,,,,,,,,,,,,,,,
100,000312666355,1,1,001001119011,,,,,,,,,,,,,,,,,,,,,,,,
100,000312678173,1,1,001001010725,,,,,,,,,,,,,,,,,,,,,,,,
100,000312678174,1,1,001001009244,,,,,,,,,,,,,,,,,,,,,,,,
100,000312678175,1,1,001001006838,,,,,,,,,,,,,,,,,,,,,,,,
100,000312678176,1,1,001001009245,,,,,,,,,,,,,,,,,,,,,,,,
100,000312678177,1,1,001001026289,,,,,,,,,,,,,,,,,,,,,,,,
100,000312688770,1,1,001001012370,,,,,,,,,,,,,,,,,,,,,,,,
100,000312688771,1,1,001001008894,,,,,,,,,,,,,,,,,,,,,,,,
100,000312688772,1,1,001001006683,,,,,,,,,,,,,,,,,,,,,,,,
100,000312688773,1,1,001001010735,,,,,,,,,,,,,,,,,,,,,,,,
100,000312688775,1,1,001001010733,,,,,,,,,,,,,,,,,,,,,,,,
100,000312688776,1,1,001001008669,,,,,,,,,,,,,,,,,,,,,,,,
100,000312688777,1,1,001001007055,,,,,,,,,,,,,,,,,,,,,,,,
100,000312688778,1,1,001001026422,,,,,,,,,,,,,,,,,,,,,,,,
100,000312688779,1,1,001001013796,,,,,,,,,,,,,,,,,,,,,,,,
100,000312695955,1,1,001001025856,,,,,,,,,,,,,,,,,,,,,,,,
100,000312695956,1,1,001001026424,,,,,,,,,,,,,,,,,,,,,,,,
100,000312695957,1,1,001001010132,,,,,,,,,,,,,,,,,,,,,,,,
100,000312695958,1,1,001001025868,,,,,,,,,,,,,,,,,,,,,,,,
100,000312695959,1,1,001001028911,,,,,,,,,,,,,,,,,,,,,,,,
100,000312695960,1,1,001001010707,,,,,,,,,,,,,,,,,,,,,,,,
100,000312695961,1,1,001001012112,,,,,,,,,,,,,,,,,,,,,,,,
100,000312695962,1,1,001001125144,,,,,,,,,,,,,,,,,,,,,,,,
100,000312695963,1,1,001001015065,,,,,,,,,,,,,,,,,,,,,,,,
100,000312695964,1,1,001001010690,,,,,,,,,,,,,,,,,,,,,,,,
100,000312698120,16,1,001001015203,,,,,,,,,,,,,,,,,,,,,,,,
100,000312698862,9,1,001001014663,,,,,,,,,,,,,,,,,,,,,,,,
100,000312704612,1,1,001001022343,,,,,,,,,,,,,,,,,,,,,,,,
100,000312705497,1,1,001001018970,,,,,,,,,,,,,,,,,,,,,,,,
100,000312705498,1,1,001001080482,,,,,,,,,,,,,,,,,,,,,,,,
100,000312705499,1,1,001001125147,,,,,,,,,,,,,,,,,,,,,,,,
100,000312705500,1,1,001001011730,,,,,,,,,,,,,,,,,,,,,,,,
100,000312705501,1,1,001001011732,,,,,,,,,,,,,,,,,,,,,,,,
100,000312705502,1,1,001001011733,,,,,,,,,,,,,,,,,,,,,,,,
100,000312705821,1,1,001001025768,,,,,,,,,,,,,,,,,,,,,,,,
100,000312705855,1,1,001001025771,,,,,,,,,,,,,,,,,,,,,,,,
100,000312708878,7,1,001001017833,,,,,,,,,,,,,,,,,,,,,,,,
100,000312712508,1,1,001001022537,,,,,,,,,,,,,,,,,,,,,,,,
100,000312712509,1,1,001001022510,,,,,,,,,,,,,,,,,,,,,,,,
100,000312712510,1,1,001001014371,,,,,,,,,,,,,,,,,,,,,,,,
100,000312712511,1,1,001001014978,,,,,,,,,,,,,,,,,,,,,,,,
100,000312712512,1,1,001001025873,,,,,,,,,,,,,,,,,,,,,,,,
100,000312712513,1,1,001001013723,,,,,,,,,,,,,,,,,,,,,,,,
100,000312712514,1,1,001001027449,,,,,,,,,,,,,,,,,,,,,,,,
100,000312712515,1,1,001001025870,,,,,,,,,,,,,,,,,,,,,,,,
100,000312712516,1,1,001001025772,,,,,,,,,,,,,,,,,,,,,,,,
100,000312712517,1,1,001001013936,,,,,,,,,,,,,,,,,,,,,,,,
100,000312712781,1,1,001001015659,,,,,,,,,,,,,,,,,,,,,,,,
100,000312720076,1,1,001001021480,,,,,,,,,,,,,,,,,,,,,,,,
100,000312720080,1,1,001001021472,,,,,,,,,,,,,,,,,,,,,,,,
100,000312722154,1,1,001001025064,,,,,,,,,,,,,,,,,,,,,,,,
100,000312722470,1,1,001001028554,,,,,,,,,,,,,,,,,,,,,,,,
100,000312732360,1,1,001001026670,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734007,1,1,001001025666,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734008,1,1,001001020784,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734009,1,1,001001032349,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734010,1,1,001001118995,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734011,1,1,001001034135,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734012,1,1,001001118950,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734013,1,1,001001020787,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734014,1,1,001001021213,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734015,1,1,001001087370,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734016,1,1,001001021307,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734017,1,1,001001069832,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734018,1,1,001001039363,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734019,1,1,001001060510,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734020,1,1,001001081902,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734021,1,1,001001022509,,,,,,,,,,,,,,,,,,,,,,,,
100,000312734022,1,1,001001110736,,,,,,,,,,,,,,,,,,,,,,,,
100,000312735900,1,1,001001228347,,,,,,BG im DEF-HOLD Lager; Klärung OPM,10-01-2024,,,,,,,,,,,BG im DEF-HOLD Lager; Klärung OPM,,5,,10-01-2024,08:19:42,NHS000064
100,000312739058,1,1,001001029182,,,,,,,,,,,,,,,,,,,,,,,,
100,000312741267,1,1,001001026522,"CW 52,2022",31-12-2022,18-07-2022,"CW 52,2022",,Bulk Shipment,18-07-2022,,,,,,,,,,,Bulk Shipment,,4,,18-07-2022,14:08:11,NHS000448
100,000312744281,1,1,001001087381,,,,,,,,,,,,,,,,,,,,,,,,
100,000312744282,1,1,001001027482,,,,,,,,,,,,,,,,,,,,,,,,
100,000312744283,1,1,001001028908,,,,,,,,,,,,,,,,,,,,,,,,
100,000312744284,1,1,001001066518,,,,,,,,,,,,,,,,,,,,,,,,
100,000312753311,1,1,,,,,,,,,,,,,,,,,,,,,,,15-07-2022,10:01:02,NHSITRS01
100,000312753336,1,1,001001027591,,,,,,,,,,,,,,,,,,,,,,,,
100,000312753337,1,1,001001027595,,,,,,,,,,,,,,,,,,,,,,,,
100,000312753338,1,1,001001123771,,,,,,,,,,,,,,,,,,,,,,,,
100,000312753339,1,1,001001029316,,,,,,,,,,,,,,,,,,,,,,,,
100,000312753340,1,1,001001181555,,,,,,,,,,,,,,,,,,,,,,,,
100,000312761092,1,1,001001064122,,,,,,,,,,,,,,,,,,,,,,,,
100,000312761093,1,1,001001064121,,,,,,,,,,,,,,,,,,,,,,,,
100,000312761094,1,1,001001030287,,,,,,,,,,,,,,,,,,,,,,,,
100,000312762524,1,1,001001035915,,,,,,,,,,,,,,,,,,,,,,,,
100,000312773275,1,1,001001064126,,,,,,,,,,,,,,,,,,,,,,,,
100,000312773276,1,1,001001048171,,,,,,,,,,,,,,,,,,,,,,,,
100,000312773277,1,1,001001072496,,,,,,,,,,,,,,,,,,,,,,,,
100,000312773278,1,1,001001050557,,,,,,,,,,,,,,,,,,,,,,,,
100,000312773279,1,1,001001037236,,,,,,,,,,,,,,,,,,,,,,,,
100,000312773280,1,1,001001037010,,,,,,,,,,,,,,,,,,,,,,,,
100,000312773281,1,1,001001031981,,,,,,,,,,,,,,,,,,,,,,,,
100,000312773282,1,1,001001032066,,,,,,,,,,,,,,,,,,,,,,,,
100,000312773283,1,1,001001036522,,,,,,,,,,,,,,,,,,,,,,,,
100,000312781973,1,1,001001079422,,,,,,,,,,,,,,,,,,,,,,,,
100,000312781974,1,1,001001034738,,,,,,,,,,,,,,,,,,,,,,,,
100,000312781975,1,1,001001034762,,,,,,,,,,,,,,,,,,,,,,,,
100,000312781976,1,1,001001034779,,,,,,,,,,,,,,,,,,,,,,,,
100,000312781977,1,1,001001044199,,,,,,,,,,,,,,,,,,,,,,,,
100,000312781978,1,1,001001034494,,,,,,,,,,,,,,,,,,,,,,,,
100,000312781979,1,1,001001034774,,,,,,,,,,,,,,,,,,,,,,,,
100,000312781980,1,1,001001034769,,,,,,,,,,,,,,,,,,,,,,,,
100,000312781981,1,1,001001034776,,,,,,,,,,,,,,,,,,,,,,,,
100,000312781982,1,1,001001034520,,,,,,,,,,,,,,,,,,,,,,,,
100,000312790741,1,1,001001126243,,,,,,,,,,,,,,,,,,,,,,,,
100,000312790742,1,1,001001046175,,,,,,,,,,,,,,,,,,,,,,,,
100,000312790743,1,1,001001041175,,,,,,,,,,,,,,,,,,,,,,,,
100,000312790744,1,1,001001049446,,,,,,,,,,,,,,,,,,,,,,,,
100,000312795076,1,1,001001045055,,,,,,,,,,,,,,,,,,,,,,,,
100,000312795077,1,1,001001049452,,,,,,,,,,,,,,,,,,,,,,,,
100,000312795078,1,1,001001049453,,,,,,,,,,,,,,,,,,,,,,,,
100,000312801973,1,1,001001041066,,,,,,,,,,,,,,,,,,,,,,,,
100,000312801974,1,1,001001084921,,,,,,,,,,,,,,,,,,,,,,,,
100,000312801975,1,1,001001041065,,,,,,,,,,,,,,,,,,,,,,,,
100,000312801976,1,1,001001049445,,,,,,,,,,,,,,,,,,,,,,,,
100,000312801977,1,1,001001064328,,,,,,,,,,,,,,,,,,,,,,,,
100,000312806203,1,1,001001061263,,,,,,,,,,,,,,,,,,,,,,,,
100,000312813117,1,1,001001049979,,,,,,,,,,,,,,,,,,,,,,,,
100,000312813693,1,1,001001052701,,,,,,,,,,,,,,,,,,,,,,,,
100,000312813694,1,1,001001057016,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832968,1,1,001001081081,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832970,1,1,001001099361,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832971,1,1,001001054770,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832972,1,1,001001051330,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832973,1,1,001001070776,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832974,1,1,001001063527,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832975,1,1,001001062731,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832976,1,1,001001053943,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832977,1,1,001001063240,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832978,1,1,001001053846,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832979,1,1,001001155002,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832980,1,1,001001120688,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832981,1,1,001001050039,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832982,1,1,001001049673,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832983,1,1,001001070779,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832984,1,1,001001063397,,,,,,,,,,,,,,,,,,,,,,,,
100,000312832985,1,1,001001050546,,,,,,,,,,,,,,,,,,,,,,,,
100,000312833433,1,1,001001049750,,,,,,,,,,,,,,,,,,,,,,,,
100,000312835864,1,1,001001057879,,,,,,,,,,,,,,,,,,,,,,,,
100,000312837619,1,1,001001067290,,,,,,,,,,,,,,,,,,,,,,,,
100,000312837620,1,1,001001059554,,,,,,,,,,,,,,,,,,,,,,,,
100,000312837621,1,1,001001060760,,,,,,,,,,,,,,,,,,,,,,,,
100,000312837622,1,1,001001051143,,,,,,,,,,,,,,,,,,,,,,,,
100,000312844190,1,1,001001063481,,,,,,,,,,,,,,,,,,,,,,,,
100,000312844191,1,1,001001076632,,,,,,,,,,,,,,,,,,,,,,,,
100,000312844192,1,1,001001109029,,,,,,,,,,,,,,,,,,,,,,,,
100,000312844193,1,1,001001063474,,,,,,,,,,,,,,,,,,,,,,,,
100,000312844197,1,1,001001061297,,,,,,,,,,,,,,,,,,,,,,,,
100,000312844532,1,1,001001063482,,,,,,,,,,,,,,,,,,,,,,,,
100,000312861708,1,1,001001062198,,,,,,,,,,,,,,,,,,,,,,,,
100,000312861709,1,1,001001058434,,,,,,,,,,,,,,,,,,,,,,,,
100,000312861710,1,1,001001070159,,,,,,,,,,,,,,,,,,,,,,,,
100,000312861711,1,1,001001070144,,,,,,,,,,,,,,,,,,,,,,,,
100,000312861712,1,1,001001059401,,,,,,,,,,,,,,,,,,,,,,,,
100,000312861713,1,1,001001059411,,,,,,,,,,,,,,,,,,,,,,,,
100,000312861714,1,1,001001058009,,,,,,,,,,,,,,,,,,,,,,,,
100,000312861715,1,1,001001061336,,,,,,,,,,,,,,,,,,,,,,,,
100,000312861716,1,1,001001070079,,,,,,,,,,,,,,,,,,,,,,,,
100,000312861717,1,1,001001059735,,,,,,,,,,,,,,,,,,,,,,,,
100,000312861718,1,1,001001061338,,,,,,,,,,,,,,,,,,,,,,,,
100,000312862879,1,1,,,,,,,,,,,,,,,,,,,,,,,05-10-2022,17:53:17,NHSFRSPM13
100,000312862880,1,1,,,,,,,,,,,,,,,,,,,,,,,05-10-2022,17:58:09,NHSFRSPM13
100,000312873418,1,1,001001067958,,,,,,,,,,,,,,,,,,,,,,,,
100,000312875078,1,1,001001078781,,,,,,,,,,,,,,,,,,,,,,,,
100,000312875079,1,1,001001067622,,,,,,,,,,,,,,,,,,,,,,,,
100,000312875080,1,1,001001071154,,,,,,,,,,,,,,,,,,,,,,,,
100,000312875081,1,1,001001067623,,,,,,,,,,,,,,,,,,,,,,,,
100,000312875082,1,1,001001072142,,,,,,,,,,,,,,,,,,,,,,,,
100,000312875083,1,1,001001071194,,,,,,,,,,,,,,,,,,,,,,,,
100,000312875084,1,1,001001072169,,,,,,,,,,,,,,,,,,,,,,,,
100,000312875085,1,1,001001072134,,,,,,,,,,,,,,,,,,,,,,,,
100,000312875086,1,1,001001071197,,,,,,,,,,,,,,,,,,,,,,,,
100,000312875087,1,1,001001081274,,,,,,,,,,,,,,,,,,,,,,,,
100,000312875088,1,1,001001107674,,,,,,,,,,,,,,,,,,,,,,,,
100,000312881127,1,1,001001071187,,,,,,,,,,,,,,,,,,,,,,,,
100,000312881682,1,1,001001068062,,,,,,,,,,,,,,,,,,,,,,,,
100,000312884581,1,1,001001121103,,,,,,,,,,,,,,,,,,,,,,,,
100,000312884582,1,1,001001113585,,,,,,,,,,,,,,,,,,,,,,,,
100,000312884583,1,1,001001068991,,,,,,,,,,,,,,,,,,,,,,,,
100,000312884584,1,1,001001065699,,,,,,,,,,,,,,,,,,,,,,,,
100,000312885328,1,1,001001074186,,,,,,,,,,,,,,,,,,,,,,,,
100,000312887597,1,1,001001075100,,,,,,Bottleneck at Test Bench,16-11-2022,,,,,,,,,,,Bottleneck at Test Bench,,4,,16-11-2022,10:11:45,NHS000448
100,000312890557,1,1,001001073555,,,,,,Bottleneck at Test Bench,14-11-2022,,,,,,,,,,,Bottleneck at Test Bench,,4,,14-11-2022,06:20:00,NHS000448
100,000312892885,1,1,001001076364,,,,,,,,,,,,,,,,,,,,,,,,
100,000312893015,1,1,001001113717,,,,,,,,,,,,,,,,,,,,,,,,
100,000312893016,1,1,001001077312,,,,,,,,,,,,,,,,,,,,,,,,
100,000312893017,1,1,001001071458,,,,,,,,,,,,,,,,,,,,,,,,
100,000312893019,1,1,001001093693,,,,,,,,,,,,,,,,,,,,,,,,
100,000312893020,1,1,001001070571,,,,,,,,,,,,,,,,,,,,,,,,
100,000312893024,1,1,001001093680,,,,,,,,,,,,,,,,,,,,,,,,
100,000312896935,1,1,001001080316,,,,,,,,,,,,,,,,,,,,,,,,
100,000312903424,1,1,001001084677,,,,,,,,,,,,,,,,,,,,,,,,
100,000312903425,1,1,001001071971,,,,,,,,,,,,,,,,,,,,,,,,
100,000312903426,1,1,001001071513,,,,,,,,,,,,,,,,,,,,,,,,
100,000312903427,1,1,001001084676,,,,,,,,,,,,,,,,,,,,,,,,
100,000312903428,1,1,001001072542,,,,,,,,,,,,,,,,,,,,,,,,
100,000312913979,1,1,001001156941,,,,,,,,,,,,,,,,,,,,,,,,
100,000312913980,1,1,001001083586,,,,,,,,,,,,,,,,,,,,,,,,
100,000312913981,1,1,001001074726,,,,,,,,,,,,,,,,,,,,,,,,
100,000312913982,1,1,001001077717,,,,,,,,,,,,,,,,,,,,,,,,
100,000312913983,1,1,001001076725,,,,,,,,,,,,,,,,,,,,,,,,
100,000312913984,1,1,001001074081,,,,,,,,,,,,,,,,,,,,,,,,
100,000312913985,1,1,001001074131,,,,,,,,,,,,,,,,,,,,,,,,
100,000312918340,1,1,001001083897,,,,,,,,,,,,,,,,,,,,,,,,
100,000312921036,1,1,,,,,,,,,,,,,,,,,,,,,,,17-11-2022,20:56:14,NHS000147
100,000312921697,1,1,001001077683,,,,,,,,,,,,,,,,,,,,,,,,
100,000312921698,1,1,001001086739,,,,,,,,,,,,,,,,,,,,,,,,
100,000312921699,1,1,001001077547,,,,,,,,,,,,,,,,,,,,,,,,
100,000312929600,1,1,001001078597,,,,,,,,,,,,,,,,,,,,,,,,
100,000312932120,1,1,001001079332,,,,,,,,,,,,,,,,,,,,,,,,
100,000312932121,1,1,001001088534,,,,,,,,,,,,,,,,,,,,,,,,
100,000312932122,1,1,001001093336,,,,,,,,,,,,,,,,,,,,,,,,
100,000312932123,1,1,001001084746,,,,,,,,,,,,,,,,,,,,,,,,
100,000312932124,1,1,001001113839,,,,,,,,,,,,,,,,,,,,,,,,
100,000312932125,1,1,001001079382,,,,,,,,,,,,,,,,,,,,,,,,
